firstName,lastName,reason,reasonDetail,sessionDate,transferredVoteTo,source
"Курманбек Сапарович","Дыйканбаев","В связи с семейными обстоятельствами",,"02.10.2013г.","У.Аманбаевой","http://kenesh.kg/RU/Articles/18038-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0203_oktyabrya_2013_goda.aspx"
"","Шер Болот","В командировке","Франция","02-03.10.2013г.","-","http://kenesh.kg/RU/Articles/18038-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0203_oktyabrya_2013_goda.aspx"
"Данияр Омурзакович ","Тербишалиев","В командировке","Шри-Ланка","02-03.10.2013г.","-","http://kenesh.kg/RU/Articles/18038-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0203_oktyabrya_2013_goda.aspx"
"Талантбек Макишович","Узакбаев","В командировке","Республика Алтай","02-03.10.2013г.","Э.Исакову","http://kenesh.kg/RU/Articles/18038-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0203_oktyabrya_2013_goda.aspx"
"Нурлан Надирович","Торобеков","По состоянию здоровья",,"02-03.10.2013г.","-","http://kenesh.kg/RU/Articles/18038-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0203_oktyabrya_2013_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья","","02-03.10.2013г.","-","http://kenesh.kg/RU/Articles/18038-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0203_oktyabrya_2013_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине",,"02-03.10.2013г.","-","http://kenesh.kg/RU/Articles/18038-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0203_oktyabrya_2013_goda.aspx"
"Омурбек Чиркешович","Текебаев","В командировке","Ошская обл.","25.09.2013г.","-","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Кожобек Джайчыбекович","Рыспаев","В командировке","г.Будапешт","25-26.09.2013г.","К.Иманалиеву","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Эристина Азрет-Алиевна","Кочкарова","В командировке","Карачаево-Черкесская Р-ка","25-26.09.2013г.","Бакир уулу Т.","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Алмазбек Баатырбекович","Баатырбеков","В командировке","г.Минск","25-26.09.2013г.","-","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Мамат","Орозбаев","В командировке","Ошская обл.","25-26.09.2013г.","Ч.Турсунбекову","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Жылдызкан Айтибаевна","Джолдошова","По состоянию здоровья",,"25-26.09.2013г.","М.Абдылдаеву","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья","","25-26.09.2013г.","-","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине",,"25-26.09.2013г.","-","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Нурлан Надирович","Торобеков","По состоянию здоровья",,"26.09.2013г.","А.Алтыбаевой","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Эсенгул Байдалиевич","Исаков","В командировке","Иссык-Кульская обл.","26.09.2013г.","Т.Узакбаеву","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Бактыбек","Калмаматов","В связи с семейными обстоятельствами",,"26.09.2013г.","Ж.Сапарбаеву","http://kenesh.kg/RU/Articles/17828-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2526_sentyabrya_2013_goda.aspx"
"Майрамкул Бекчороевна","Тиленчиева","В командировке","г.Нарын","18.09.2013г.","Н.Мадалиеву","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Бакыт Эргешович","Торобаев","В командировке","г.Жалал-Абад","18.09.2013г.","-","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Тынчтык Урайимович","Шайназаров","В командировке","г.Жалал-Абад","18.09.2013г.","-","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Нурлан Надирович","Торобеков","В командировке","г.Нарын","18.09.2013г.","-","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Турсунбай","Бакир уулу","В командировке","Российская Федерация","18-19.09.2013г.","Э.Кочкаровой","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Жылдызкан Айтибаевна","Джолдошова","В командировке","г.Санкт-Петербург","18-19.09.2013г.","М.Абдылдаеву","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Кожобек Джайчыбекович","Рыспаев","В командировке","г.Будапешт","18-19.09.2013г.","К.Иманалиеву","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Курманбек Сапарович","Дыйканбаев","В командировке","г.Баку","18-19.09.2013г.","-","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Нурлан Надирович","Торобеков","В командировке","г.Нарын","18-19.09.2013г.","-","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Айнуру Тойчиевна","Алтыбаева","В командировке","г.Астана","18-19.09.2013г.","-","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Талантбек Макишович","Узакбаев","В командировке","г.Сидней","18-19.09.2013г.","Э.Исакову","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Надира Азимовна","Нарматова","По состоянию здоровья",,"18-19.09.2013г.","У.Кочкорову","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья","","18-19.09.2013г.","-","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине",,"18-19.09.2013г.","-","http://kenesh.kg/RU/Articles/17674-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1819_sentyabrya_2013_goda.aspx"
"Алмазбек Баатырбекович","Баатырбеков","В командировке &nbsp;",,"11-12.09.2013г.","Э.Джумалиевой","http://kenesh.kg/RU/Articles/17438-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112_sentyabrya_2013_goda.aspx"
"Абдулатип Маматасанович","Режавалиев","В командировке &nbsp;","Жалал-Абадская обл.","11-12.09.2013г.","Э.Джумалиевой","http://kenesh.kg/RU/Articles/17438-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112_sentyabrya_2013_goda.aspx"
"Надира Азимовна","Нарматова","По состоянию здоровья",,"11-12.09.2013г.","У.Кочкорову","http://kenesh.kg/RU/Articles/17438-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112_sentyabrya_2013_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья","","11-12.09.2013г.","-","http://kenesh.kg/RU/Articles/17438-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112_sentyabrya_2013_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине",,"11-12.09.2013г.","-","http://kenesh.kg/RU/Articles/17438-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112_sentyabrya_2013_goda.aspx"
"Абдыманап Орозбаевич","Кутушев","В командировке &nbsp;","Ошская обл.","12.09.2013г.","Д.Тербишалиеву","http://kenesh.kg/RU/Articles/17438-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112_sentyabrya_2013_goda.aspx"
"Нурлан Надирович","Торобеков","По состоянию здоровья",,"12.09.2013г.","-","http://kenesh.kg/RU/Articles/17438-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1112_sentyabrya_2013_goda.aspx"
"Гульнара Оморовна","Жамгырчиева","По уважительной причине",,"04.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Каныбек Капашович","Иманалиев","В командировке","Великобритания","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Токтогул Туманович","Туманов","В командировке","Великобритания","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Сайдулла Канболотович","Нышанов","В командировке","Великобритания","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Каныбек","Осмоналиев","В командировке","Великобритания","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Карганбек Садыкович","Самаков","В командировке","Великобритания","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Айнуру Тойчиевна","Алтыбаева","В командировке","Великобритания","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Ахматбек Келдибекович","Келдибеков","В командировке","Великобритания","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Абдыманап Орозбаевич","Кутушев","В командировке","Великобритания","04-05.09.2013г.","Д.Тербишалиеву","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Надира Азимовна","Нарматова","В командировке","Токтогульский р-н","04-05.09.2013г.","Д.Исаевой","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Бакыт Эргешевич","Торобаев","В командировке","г.Жалал-Абад","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Курманбек Сапарович","Дыйканбаев","В командировке","КНР","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Нургазы Абдыраевич","Айдаров","По состоянию здоровья",,"04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Абдимиталип Калдарбаевич","Кочкорбаев","По состоянию здоровья","","04-05.09.2013г.","Ө.Бакирову","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья","","04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине",,"04-05.09.2013г.","-","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Малик Калылович","Осмонов","В командировке","Таласская обл.","05.09.2013г.","А.Режавалиеву","http://kenesh.kg/RU/Articles/17148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0405_sentyabrya_2013_goda.aspx"
"Феликс Шаршенбаевич","Кулов","В связи с семейными обстоятельствами",,"26.06.2013г.","-","http://kenesh.kg/RU/Articles/16431-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__iyunya_2013_goda.aspx"
"Асия Айтбаевна","Сасыкбаева","В командировке","США","26-27.06.2013г.","Ө.Текебаеву","http://kenesh.kg/RU/Articles/16431-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__iyunya_2013_goda.aspx"
"Галина Анатольевна","Скрипкина","В командировке","г.Брюссель","26-27.06.2013г.","-","http://kenesh.kg/RU/Articles/16431-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__iyunya_2013_goda.aspx"
"Кенжебек Сатымкулович","Бокоев","В командировке","г.Вена","26-27.06.2013г.","-","http://kenesh.kg/RU/Articles/16431-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__iyunya_2013_goda.aspx"
"Абдыманап Орозбаевич","Кутушев","В командировке","г.Брюссель","26-27.06.2013г.","-","http://kenesh.kg/RU/Articles/16431-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__iyunya_2013_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья",,"26-27.06.2013г.","-","http://kenesh.kg/RU/Articles/16431-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__iyunya_2013_goda.aspx"
